,Date,Open,High,Low,Close,Adj Close,Volume,Returns,MovingAverage_50,MovingAverage_200,VolumeChange,VolumeMovingAverage_50,VolumeMovingAverage_200,HighLowRange,HighCloseRange,LowCloseRange,Volatility,RSI,Momentum,VolumeMovingAverage_10,PriceLag_1,ReturnLag_1,PriceLag_3,ReturnLag_3,PriceLag_5,ReturnLag_5,Output
10,2012-06-04,27.200000762939453,27.649999618530273,26.440000534057617,26.899999618530273,26.899999618530273,35230300,-0.029581519305059034,,,-0.15828744131595607,,,1.2099990844726562,-0.06999969482421875,1.279998779296875,0.8066660563151041,,-11.329999923706055,75502260.0,27.719999313354492,-0.06351354877995741,28.190000534057617,-0.022538128123828938,31.90999984741211,-0.033908536883954676,26.899999618530273
11,2012-06-05,26.700000762939453,27.760000228881836,25.75,25.8700008392334,25.8700008392334,42473400,-0.03828991798897097,,,0.20559291291870907,,,2.010000228881836,0.8600006103515625,1.1499996185302734,1.3400001525878906,,-8.159997940063477,62930330.0,26.899999618530273,-0.029581519305059034,29.600000381469727,0.05001773042567437,28.84000015258789,-0.09620807613614557,25.8700008392334
12,2012-06-06,26.06999969482422,27.170000076293945,25.520000457763672,26.809999465942383,26.809999465942383,61489200,0.036335469509665375,,,0.4477108025258161,,,1.6499996185302734,1.2999992370605469,0.35000038146972656,1.0999997456868489,,-4.190000534057617,58900590.0,25.8700008392334,-0.03828991798897097,27.719999313354492,-0.06351354877995741,28.190000534057617,-0.022538128123828938,26.809999465942383
13,2012-06-07,27.0,27.350000381469727,26.149999618530273,26.309999465942383,26.309999465942383,26159500,-0.018649757924656618,,,-0.5745675663368526,,,1.2000007629394531,0.5400009155273438,0.6599998474121094,0.8000005086263021,21.179876212303455,-5.690000534057617,54156540.0,26.809999465942383,0.036335469509665375,26.899999618530273,-0.029581519305059034,29.600000381469727,0.05001773042567437,26.309999465942383
14,2012-06-08,26.549999237060547,27.760000228881836,26.440000534057617,27.100000381469727,27.100000381469727,38034000,0.030026641260482823,,,0.4539268716909728,,,1.3199996948242188,1.4500007629394531,-0.13000106811523438,0.8799997965494791,24.08010830402202,-5.929998397827148,52936220.0,26.309999465942383,-0.018649757924656618,25.8700008392334,-0.03828991798897097,27.719999313354492,-0.06351354877995741,27.100000381469727
15,2012-06-11,27.18000030517578,28.06999969482422,26.84000015258789,27.010000228881836,27.010000228881836,28219600,-0.0033210387941333686,,,-0.25804280380711997,,,1.2299995422363281,0.9699993133544922,0.26000022888183594,0.8199996948242188,29.781104212352133,-4.899999618530273,52043200.0,27.100000381469727,0.030026641260482823,26.809999465942383,0.036335469509665375,26.899999618530273,-0.029581519305059034,27.010000228881836
16,2012-06-12,27.479999542236328,27.770000457763672,26.959999084472656,27.399999618530273,27.399999618530273,15816800,0.01443907391127719,,,-0.43951012771265363,,,0.8100013732910156,0.7600002288818359,0.05000114440917969,0.5400009155273438,37.771734095305526,-1.4400005340576172,45818540.0,27.010000228881836,-0.0033210387941333686,26.309999465942383,-0.018649757924656618,25.8700008392334,-0.03828991798897097,27.399999618530273
17,2012-06-13,27.65999984741211,28.100000381469727,27.100000381469727,27.270000457763672,27.270000457763672,17102800,-0.004744494984543213,,,0.08130595316372458,,,1.0,0.7000007629394531,0.2999992370605469,0.6666666666666666,32.92418279375315,-0.9200000762939453,41802030.0,27.399999618530273,0.01443907391127719,27.100000381469727,0.030026641260482823,26.809999465942383,0.036335469509665375,27.270000457763672
18,2012-06-14,27.649999618530273,28.31999969482422,27.3799991607666,28.290000915527344,28.290000915527344,16855000,0.0374037565325116,,,-0.014488855625979347,,,0.9400005340576172,1.0499992370605469,-0.10999870300292969,0.6266670227050781,32.875725729809105,-1.3099994659423828,32323610.0,27.270000457763672,-0.004744494984543213,27.010000228881836,-0.0033210387941333686,26.309999465942383,-0.018649757924656618,28.290000915527344
19,2012-06-15,28.510000228881836,30.100000381469727,28.350000381469727,30.010000228881836,30.010000228881836,43563800,0.06079884261899937,,,1.584621773954316,,,1.75,1.8099994659423828,-0.05999946594238281,1.1666666666666667,43.4210524577791,2.2900009155273438,32494440.0,28.290000915527344,0.0374037565325116,27.399999618530273,0.01443907391127719,27.100000381469727,0.030026641260482823,30.010000228881836
20,2012-06-18,29.959999084472656,32.08000183105469,29.40999984741211,31.40999984741211,31.40999984741211,42978900,0.04665110322734689,,,-0.01342628512664179,,,2.670001983642578,2.0700016021728516,0.6000003814697266,1.7800013224283855,60.06264827884518,4.510000228881836,33269300.0,30.010000228881836,0.06079884261899937,27.270000457763672,-0.004744494984543213,27.010000228881836,-0.0033210387941333686,31.40999984741211
21,2012-06-19,31.540000915527344,32.18000030517578,30.700000762939453,31.90999984741211,31.90999984741211,30849000,0.015918497371186557,,,-0.2822291868800737,,,1.4799995422363281,0.7700004577636719,0.7099990844726562,0.9866663614908854,64.7385110555968,6.039999008178711,32106860.0,31.40999984741211,0.04665110322734689,28.290000915527344,0.0374037565325116,27.399999618530273,0.01443907391127719,31.90999984741211
22,2012-06-20,31.920000076293945,31.93000030517578,31.149999618530273,31.600000381469727,31.600000381469727,15553600,-0.009714806249600305,,,-0.4958150993549224,,,0.7800006866455078,0.020000457763671875,0.7600002288818359,0.5200004577636719,58.6805580850744,4.790000915527344,27513300.0,31.90999984741211,0.015918497371186557,30.010000228881836,0.06079884261899937,27.270000457763672,-0.004744494984543213,31.600000381469727
23,2012-06-21,31.670000076293945,32.5,31.510000228881836,31.84000015258789,31.84000015258789,21875300,0.007594929374080017,,,0.4064460960806502,,,0.9899997711181641,0.8999996185302734,0.09000015258789062,0.6599998474121094,70.85021649768541,5.530000686645508,27084880.0,31.600000381469727,-0.009714806249600305,31.40999984741211,0.04665110322734689,28.290000915527344,0.0374037565325116,31.84000015258789
24,2012-06-22,32.40999984741211,33.45000076293945,32.060001373291016,33.04999923706055,33.04999923706055,74834000,0.03800248362669412,,,2.4209359414499456,,,1.3899993896484375,1.6100006103515625,-0.220001220703125,0.926666259765625,79.94159090043803,5.94999885559082,30764880.0,31.84000015258789,0.007594929374080017,31.90999984741211,0.015918497371186557,30.010000228881836,0.06079884261899937,33.04999923706055
25,2012-06-25,32.86000061035156,33.02000045776367,31.549999237060547,32.060001373291016,32.060001373291016,24352900,-0.02995455027603755,,,-0.6745743913194537,,,1.470001220703125,-0.029998779296875,1.5,0.9800008138020834,80.25417533410783,5.05000114440918,30378210.0,33.04999923706055,0.03800248362669412,31.600000381469727,-0.009714806249600305,31.40999984741211,0.04665110322734689,32.060001373291016
26,2012-06-26,32.689998626708984,33.439998626708984,32.5,33.099998474121094,33.099998474121094,24858700,0.03243908472494628,,,0.020769600335073024,,,0.9399986267089844,1.3799972534179688,-0.4399986267089844,0.6266657511393229,80.44532284715478,5.69999885559082,31282400.0,32.060001373291016,-0.02995455027603755,31.84000015258789,0.007594929374080017,31.90999984741211,0.015918497371186557,33.099998474121094
27,2012-06-27,32.459999084472656,32.900001525878906,31.899999618530273,32.22999954223633,32.22999954223633,28568000,-0.026283956857731106,,,0.14921536524436108,,,1.0000019073486328,-0.1999969482421875,1.1999988555908203,0.6666679382324219,77.66357444200648,4.959999084472656,32428920.0,33.099998474121094,0.03243908472494628,33.04999923706055,0.03800248362669412,31.600000381469727,-0.009714806249600305,32.22999954223633
28,2012-06-28,31.959999084472656,32.189998626708984,30.899999618530273,31.360000610351562,31.360000610351562,17713300,-0.026993451574352734,,,-0.3799600952114254,,,1.289999008178711,-0.04000091552734375,1.3299999237060547,0.8599993387858073,69.75883339505387,3.0699996948242188,32514750.0,32.22999954223633,-0.026283956857731106,32.060001373291016,-0.02995455027603755,31.84000015258789,0.007594929374080017,31.360000610351562
29,2012-06-29,31.920000076293945,31.989999771118164,30.760000228881836,31.100000381469727,31.100000381469727,19526900,-0.008290823463696362,,,0.10238634246583067,,,1.2299995422363281,0.6299991607666016,0.6000003814697266,0.8199996948242188,68.67581800079012,1.0900001525878906,30111060.0,31.360000610351562,-0.026993451574352734,33.099998474121094,0.03243908472494628,33.04999923706055,0.03800248362669412,31.100000381469727
30,2012-07-02,31.25,31.729999542236328,30.549999237060547,30.770000457763672,30.770000457763672,14122000,-0.01061092989255008,,,-0.27679252723166503,,,1.1800003051757812,0.6299991607666016,0.5500011444091797,0.7866668701171875,65.47292919806688,-0.6399993896484375,27225370.0,31.100000381469727,-0.008290823463696362,32.22999954223633,-0.026283956857731106,32.060001373291016,-0.02995455027603755,30.770000457763672
31,2012-07-03,30.90999984741211,31.440000534057617,30.799999237060547,31.200000762939453,31.200000762939453,8763600,0.013974660343798906,,,-0.37943634046169095,,,0.6400012969970703,0.6700000762939453,-0.029998779296875,0.4266675313313802,67.5603372072371,-0.7099990844726562,25016830.0,30.770000457763672,-0.01061092989255008,31.360000610351562,-0.026993451574352734,33.099998474121094,0.03243908472494628,31.200000762939453
32,2012-07-05,31.31999969482422,31.6299991607666,31.020000457763672,31.469999313354492,31.469999313354492,10032100,0.008653799481176838,,,0.144746451230088,,,0.6099987030029297,0.42999839782714844,0.18000030517578125,0.4066658020019531,65.22989329980976,-0.13000106811523438,24464680.0,31.200000762939453,0.013974660343798906,31.100000381469727,-0.008290823463696362,32.22999954223633,-0.026283956857731106,31.469999313354492
33,2012-07-06,31.440000534057617,31.899999618530273,31.260000228881836,31.729999542236328,31.729999542236328,10945600,0.008261844123126583,,,0.0910577047676957,,,0.6399993896484375,0.43000030517578125,0.20999908447265625,0.426666259765625,59.576844252066806,-0.1100006103515625,23371710.0,31.469999313354492,0.008653799481176838,30.770000457763672,-0.01061092989255008,31.360000610351562,-0.026993451574352734,31.729999542236328
34,2012-07-09,32.099998474121094,32.880001068115234,31.989999771118164,32.16999816894531,32.16999816894531,17785200,0.01386695975596508,,,0.6248720947229938,,,0.8900012969970703,1.1500015258789062,-0.26000022888183594,0.5933341979980469,54.73815063984262,-0.8800010681152344,17666830.0,31.729999542236328,0.008261844123126583,31.200000762939453,0.013974660343798906,31.100000381469727,-0.008290823463696362,32.16999816894531
35,2012-07-10,32.43000030517578,32.47999954223633,31.15999984741211,31.469999313354492,31.469999313354492,14269500,-0.02175936883535634,,,-0.19767559543890423,,,1.3199996948242188,0.3100013732910156,1.0099983215332031,0.8799997965494791,47.323593774980324,-0.5900020599365234,16658490.0,32.16999816894531,0.01386695975596508,31.469999313354492,0.008653799481176838,30.770000457763672,-0.01061092989255008,31.469999313354492
36,2012-07-11,31.479999542236328,31.559999465942383,30.549999237060547,30.969999313354492,30.969999313354492,13030300,-0.015888147788672535,,,-0.08684256631276499,,,1.010000228881836,0.09000015258789062,0.9200000762939453,0.673333485921224,46.25444746233832,-2.1299991607666016,15475650.0,31.469999313354492,-0.02175936883535634,31.729999542236328,0.008261844123126583,31.200000762939453,0.013974660343798906,30.969999313354492
37,2012-07-12,30.700000762939453,31.399999618530273,30.600000381469727,30.809999465942383,30.809999465942383,11300700,-0.0051662851456091285,,,-0.13273677505506398,,,0.7999992370605469,0.43000030517578125,0.3699989318847656,0.5333328247070312,43.81751433890816,-1.4200000762939453,13748920.0,30.969999313354492,-0.015888147788672535,32.16999816894531,0.01386695975596508,31.469999313354492,0.008653799481176838,30.809999465942383
38,2012-07-13,31.040000915527344,31.06999969482422,30.559999465942383,30.719999313354492,30.719999313354492,8108300,-0.002921134506586931,,,-0.28249577459803377,,,0.5100002288818359,0.26000022888183594,0.25,0.3400001525878906,33.841863373853315,-0.6400012969970703,12788420.0,30.809999465942383,-0.0051662851456091285,31.469999313354492,-0.02175936883535634,31.729999542236328,0.008261844123126583,30.719999313354492
39,2012-07-16,30.5,30.5,28.209999084472656,28.25,28.25,24672100,-0.08040362527875267,,,2.042820319919095,,,2.2900009155273438,-0.2199993133544922,2.510000228881836,1.5266672770182292,28.078220250927444,-2.8500003814697266,13302940.0,30.719999313354492,-0.002921134506586931,30.969999313354492,-0.015888147788672535,32.16999816894531,0.01386695975596508,28.25
40,2012-07-17,28.479999542236328,28.59000015258789,27.149999618530273,28.09000015258789,28.09000015258789,30438600,-0.005663711412818073,,,0.23372554423822867,,,1.4400005340576172,0.3400001525878906,1.1000003814697266,0.9600003560384115,17.925721288518815,-2.6800003051757812,14934600.0,28.25,-0.08040362527875267,30.809999465942383,-0.0051662851456091285,31.469999313354492,-0.02175936883535634,28.09000015258789
41,2012-07-18,28.309999465942383,29.290000915527344,28.149999618530273,29.110000610351562,29.110000610351562,16841800,0.03631187085165255,,,-0.446695971562424,,,1.1400012969970703,1.2000007629394531,-0.05999946594238281,0.7600008646647135,30.402005113422618,-2.0900001525878906,15742420.0,28.09000015258789,-0.005663711412818073,30.719999313354492,-0.002921134506586931,30.969999313354492,-0.015888147788672535,29.110000610351562
42,2012-07-19,29.40999984741211,29.5,28.6299991607666,29.0,29.0,13685100,-0.00377879106991319,,,-0.18743245971333233,,,0.8700008392333984,0.3899993896484375,0.48000144958496094,0.5800005594889323,33.61109992603723,-2.469999313354492,16107720.0,29.110000610351562,0.03631187085165255,28.25,-0.08040362527875267,30.809999465942383,-0.0051662851456091285,29.0
43,2012-07-20,29.0,29.469999313354492,28.719999313354492,28.760000228881836,28.760000228881836,11869100,-0.008275854176488462,,,-0.13269906686834587,,,0.75,0.4699993133544922,0.2800006866455078,0.5,33.704726348466934,-2.969999313354492,16200070.0,29.0,-0.00377879106991319,28.09000015258789,-0.005663711412818073,30.719999313354492,-0.002921134506586931,28.760000228881836
44,2012-07-23,28.1200008392334,29.0,28.010000228881836,28.75,28.75,12390700,-0.0003477131016081936,,,0.04394604477171815,,,0.9899997711181641,0.23999977111816406,0.75,0.6599998474121094,35.27695771634097,-3.4199981689453125,15660620.0,28.760000228881836,-0.008275854176488462,29.110000610351562,0.03631187085165255,28.25,-0.08040362527875267,28.75
45,2012-07-24,28.81999969482422,29.450000762939453,28.100000381469727,28.450000762939453,28.450000762939453,11539800,-0.010434756071671214,,,-0.06867247209600746,,,1.3500003814697266,0.7000007629394531,0.6499996185302734,0.900000254313151,29.569080640370743,-3.019998550415039,15387650.0,28.75,-0.0003477131016081936,29.0,-0.00377879106991319,28.09000015258789,-0.005663711412818073,28.450000762939453
46,2012-07-25,28.389999389648438,29.489999771118164,28.079999923706055,29.34000015258789,29.34000015258789,17230200,0.03128293025593876,,,0.49311079914729894,,,1.4099998474121094,1.039999008178711,0.37000083923339844,0.9399998982747396,35.51020302243536,-1.6299991607666016,15807640.0,28.450000762939453,-0.010434756071671214,28.760000228881836,-0.008275854176488462,29.110000610351562,0.03631187085165255,29.34000015258789
47,2012-07-26,27.75,28.229999542236328,26.729999542236328,26.850000381469727,26.850000381469727,64597400,-0.08486706742223848,,,2.749080103539135,,,1.5,-1.1100006103515625,2.6100006103515625,1.0,24.530265434149953,-3.9599990844726562,21137310.0,29.34000015258789,0.03128293025593876,28.75,-0.0003477131016081936,29.0,-0.00377879106991319,26.850000381469727
48,2012-07-27,23.190000534057617,24.540000915527344,22.280000686645508,23.709999084472656,23.709999084472656,123102300,-0.1169460429193927,,,0.9056850585317675,,,2.260000228881836,-2.309999465942383,4.569999694824219,1.5066668192545574,15.553746231898828,-7.010000228881836,32636710.0,26.850000381469727,-0.08486706742223848,28.450000762939453,-0.010434756071671214,28.760000228881836,-0.008275854176488462,23.709999084472656
49,2012-07-30,24.0,24.040000915527344,23.030000686645508,23.149999618530273,23.149999618530273,29285900,-0.023618704663262435,29.83899990081787,,-0.7621011142765002,47668680.0,,1.010000228881836,0.3300018310546875,0.6799983978271484,0.673333485921224,15.733113207902903,-5.100000381469727,33098090.0,23.709999084472656,-0.1169460429193927,29.34000015258789,0.03128293025593876,28.75,-0.0003477131016081936,23.149999618530273
50,2012-07-31,23.3700008392334,23.3700008392334,21.610000610351562,21.709999084472656,21.709999084472656,56179400,-0.0622030478525355,29.5085998916626,,0.9183088107246149,37320740.0,,1.760000228881836,0.220001220703125,1.539999008178711,1.1733334859212239,14.602445401780514,-6.380001068115234,35672170.0,23.149999618530273,-0.023618704663262435,26.850000381469727,-0.08486706742223848,28.450000762939453,-0.010434756071671214,21.709999084472656
51,2012-08-01,21.5,21.579999923706055,20.84000015258789,20.8799991607666,20.8799991607666,44604400,-0.038231227946005975,29.245599899291992,,-0.20603637632299387,34848974.0,,0.7399997711181641,-0.12999916076660156,0.8699989318847656,0.4933331807454427,13.890907981178984,-8.230001449584961,38448430.0,21.709999084472656,-0.0622030478525355,23.709999084472656,-0.1169460429193927,29.34000015258789,0.03128293025593876,20.8799991607666
52,2012-08-02,20.770000457763672,20.84000015258789,19.81999969482422,20.040000915527344,20.040000915527344,56374500,-0.0402298026341692,29.02639991760254,,0.2638775546807042,33940732.0,,1.0200004577636719,-0.03999900817871094,1.0599994659423828,0.6800003051757812,13.172414473489496,-8.959999084472656,42717370.0,20.8799991607666,-0.038231227946005975,23.149999618530273,-0.023618704663262435,26.850000381469727,-0.08486706742223848,20.040000915527344
53,2012-08-03,20.360000610351562,22.15999984741211,19.899999618530273,21.09000015258789,21.09000015258789,80647000,0.05239516911633424,28.808199920654296,,0.4305581424225493,34081672.0,,2.260000228881836,2.1199989318847656,0.1400012969970703,1.5066668192545574,22.62996585145484,-7.670000076293945,49595160.0,20.040000915527344,-0.0402298026341692,21.709999084472656,-0.0622030478525355,23.709999084472656,-0.1169460429193927,21.09000015258789
54,2012-08-06,21.389999389648438,22.149999618530273,21.299999237060547,21.920000076293945,21.920000076293945,27778900,0.03935514071602353,28.58599994659424,,-0.6555494934715489,33632506.0,,0.8500003814697266,1.0599994659423828,-0.20999908447265625,0.5666669209798177,27.56363297391482,-6.829999923706055,51133980.0,21.09000015258789,0.05239516911633424,20.8799991607666,-0.038231227946005975,23.149999618530273,-0.023618704663262435,21.920000076293945
55,2012-08-07,22.200000762939453,22.450000762939453,20.5,20.719999313354492,20.719999313354492,36782900,-0.05474456016253537,28.362199935913086,,0.3241309051114334,33625168.0,,1.9500007629394531,0.5300006866455078,1.4200000762939453,1.300000508626302,19.885131866541457,-7.730001449584961,53658290.0,21.920000076293945,0.03935514071602353,20.040000915527344,-0.0402298026341692,21.709999084472656,-0.0622030478525355,20.719999313354492
56,2012-08-08,20.709999084472656,21.149999618530273,20.219999313354492,20.719999313354492,20.719999313354492,29537400,0.0,28.199799919128417,,-0.19698011847896713,32654648.0,,0.9300003051757812,0.43000030517578125,0.5,0.6200002034505209,20.043408059915606,-8.620000839233398,54889010.0,20.719999313354492,-0.05474456016253537,21.09000015258789,0.05239516911633424,20.8799991607666,-0.038231227946005975,20.719999313354492
57,2012-08-09,20.75,21.170000076293945,20.610000610351562,21.010000228881836,21.010000228881836,15610700,0.01399618364564481,28.0561999130249,,-0.47149376722392633,31821504.0,,0.5599994659423828,0.4500007629394531,0.10999870300292969,0.3733329772949219,22.06200217440511,-5.840000152587891,49990340.0,20.719999313354492,0.0,21.920000076293945,0.03935514071602353,20.040000915527344,-0.0402298026341692,21.010000228881836
58,2012-08-10,21.40999984741211,21.81999969482422,21.1299991607666,21.809999465942383,21.809999465942383,25794700,0.03807706941196565,27.900399894714354,,0.652373051817023,30104614.0,,0.6900005340576172,0.8099994659423828,-0.11999893188476562,0.46000035603841144,26.330144920785813,-1.8999996185302734,40259580.0,21.010000228881836,0.01399618364564481,20.719999313354492,-0.05474456016253537,21.09000015258789,0.05239516911633424,21.809999465942383
59,2012-08-13,22.149999618530273,22.450000762939453,21.399999618530273,21.600000381469727,21.600000381469727,24973100,-0.009628568987384956,27.77799991607666,,-0.03185150437880646,29766966.0,,1.0500011444091797,0.6400012969970703,0.4099998474121094,0.7000007629394531,26.492788532342786,-1.5499992370605469,39828300.0,21.809999465942383,0.03807706941196565,20.719999313354492,0.0,21.920000076293945,0.03935514071602353,21.600000381469727
60,2012-08-14,21.40999984741211,21.600000381469727,20.25,20.3799991607666,20.3799991607666,39308800,-0.05648153699801517,27.647599906921386,,0.5740456731443033,29848536.0,,1.3500003814697266,0.0,1.3500003814697266,0.900000254313151,19.93288180800269,-1.3299999237060547,38141240.0,21.600000381469727,-0.009628568987384956,21.010000228881836,0.01399618364564481,20.719999313354492,-0.05474456016253537,20.3799991607666
61,2012-08-15,20.639999389648438,21.40999984741211,20.399999618530273,21.200000762939453,21.200000762939453,47861100,0.04023560529636483,27.554199905395507,,0.21756705877564309,29956290.0,,1.010000228881836,1.0300006866455078,-0.020000457763671875,0.673333485921224,28.647018142588635,0.32000160217285156,38466910.0,20.3799991607666,-0.05648153699801517,21.809999465942383,0.03807706941196565,20.719999313354492,0.0,21.200000762939453
62,2012-08-16,20.440000534057617,20.479999542236328,19.690000534057617,19.8700008392334,19.8700008392334,157565300,-0.06273584320011338,27.415399932861327,,2.2921370382210187,31877812.0,,0.7899990081787109,-0.720001220703125,1.510000228881836,0.526666005452474,33.18739833806802,-0.1700000762939453,48585990.0,21.200000762939453,0.04023560529636483,21.600000381469727,-0.009628568987384956,21.010000228881836,0.01399618364564481,19.8700008392334
63,2012-08-17,20.010000228881836,20.079999923706055,19.0,19.049999237060547,19.049999237060547,129293400,-0.041268322473029584,27.27019992828369,,-0.17942973484644142,33940490.0,,1.0799999237060547,0.20999908447265625,0.8700008392333984,0.7199999491373698,32.44863182871097,-2.0400009155273438,53450630.0,19.8700008392334,-0.06273584320011338,20.3799991607666,-0.05648153699801517,21.809999465942383,0.03807706941196565,19.049999237060547
64,2012-08-20,19.049999237060547,20.1299991607666,18.75,20.010000228881836,20.010000228881836,101186600,0.05039375486974662,27.128399925231932,,-0.21738773982275972,35203542.0,,1.3799991607666016,1.0799999237060547,0.2999992370605469,0.9199994405110677,42.4107212041089,-1.9099998474121094,60791400.0,19.049999237060547,-0.041268322473029584,21.200000762939453,0.04023560529636483,21.600000381469727,-0.009628568987384956,20.010000228881836
65,2012-08-21,19.579999923706055,19.979999542236328,19.09000015258789,19.15999984741211,19.15999984741211,70640600,-0.042478779197756444,26.97139991760254,,-0.3018779166411363,36051962.0,,0.8899993896484375,-0.030000686645507812,0.9200000762939453,0.5933329264322916,42.33512106135592,-1.5599994659423828,64177170.0,20.010000228881836,0.05039375486974662,19.8700008392334,-0.06273584320011338,20.3799991607666,-0.05648153699801517,19.15999984741211
66,2012-08-22,19.360000610351562,19.530000686645508,18.959999084472656,19.440000534057617,19.440000534057617,49892200,0.01461381465946765,26.812199935913085,,-0.293717777029074,36733470.0,,0.5700016021728516,0.37000083923339844,0.20000076293945312,0.3800010681152344,47.185740769269444,-1.279998779296875,66212650.0,19.15999984741211,-0.042478779197756444,19.049999237060547,-0.041268322473029584,21.200000762939453,0.04023560529636483,19.440000534057617
67,2012-08-23,19.5,19.729999542236328,19.360000610351562,19.440000534057617,19.440000534057617,32813700,0.0,26.655599937438964,,-0.34230801608267425,37047688.0,,0.3699989318847656,0.28999900817871094,0.07999992370605469,0.24666595458984375,41.41520014941218,-1.5699996948242188,67932950.0,19.440000534057617,0.01461381465946765,20.010000228881836,0.05039375486974662,19.8700008392334,-0.06273584320011338,19.440000534057617
68,2012-08-24,19.520000457763672,19.68000030517578,19.25,19.40999984741211,19.40999984741211,29622200,-0.0015432451554180382,26.47799991607666,,-0.09726120492355328,37303032.0,,0.43000030517578125,0.23999977111816406,0.1900005340576172,0.2866668701171875,35.75483423724843,-2.3999996185302734,68315700.0,19.440000534057617,0.0,19.15999984741211,-0.042478779197756444,19.049999237060547,-0.041268322473029584,19.40999984741211
69,2012-08-27,19.489999771118164,19.530000686645508,19.100000381469727,19.149999618530273,19.149999618530273,20704000,-0.013395169032755061,26.26079990386963,,-0.30106474198405253,36845836.0,,0.43000030517578125,0.12000083923339844,0.3099994659423828,0.2866668701171875,40.025423215346024,-2.450000762939453,67888790.0,19.40999984741211,-0.0015432451554180382,19.440000534057617,0.01461381465946765,20.010000228881836,0.05039375486974662,19.149999618530273
70,2012-08-28,19.100000381469727,19.3799991607666,18.950000762939453,19.34000015258789,19.34000015258789,25417000,0.009921699104044057,26.019399909973146,,0.227637171561051,36494598.0,,0.42999839782714844,0.22999954223632812,0.1999988555908203,0.2866655985514323,41.43921869767959,-1.039999008178711,66499610.0,19.149999618530273,-0.013395169032755061,19.440000534057617,0.0,19.15999984741211,-0.042478779197756444,19.34000015258789
